Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9757,US-2019-109756,2019-02-10,2019-02-14,First Class,CG-10756,Customer 756,Corporate,United States,City 6,State 16,19756,Central,FUR-FUR-10756,Furniture,Tables,Tables 56,878.36,3,0.36,106.4
9758,US-2020-109757,2019-05-29,2019-05-30,Second Class,CG-10757,Customer 757,Corporate,United States,City 7,State 17,19757,West,FUR-FUR-10757,Furniture,Furnishings,Furnishings 57,1399.97,8,0.31,153.47
9759,US-2021-109758,2022-12-18,2022-12-20,Same Day,CG-10758,Customer 758,Consumer,United States,City 8,State 18,19758,Central,FUR-OFF-10758,Office Supplies,Art,Art 58,4761.7,5,0.48,286.67
9760,US-2022-109759,2019-03-25,2019-03-31,Second Class,CG-10759,Customer 759,Consumer,United States,City 9,State 19,19759,East,FUR-FUR-10759,Furniture,Tables,Tables 59,3822.58,8,0.28,551.94
9761,US-2019-109760,2020-10-30,2020-11-09,Same Day,CG-10760,Customer 760,Home Office,United States,City 10,State 0,19760,Central,FUR-OFF-10760,Office Supplies,Storage,Storage 60,4412.13,4,0.25,820.79
9762,US-2020-109761,2020-01-26,2020-02-02,Same Day,CG-10761,Customer 761,Corporate,United States,City 11,State 1,19761,Central,FUR-OFF-10761,Office Supplies,Art,Art 61,4575.44,3,0.16,768.09
9763,US-2021-109762,2019-03-04,2019-03-14,Same Day,CG-10762,Customer 762,Home Office,United States,City 12,State 2,19762,Central,FUR-FUR-10762,Furniture,Chairs,Chairs 62,1926.99,3,0.27,384.27
9764,US-2022-109763,2022-11-06,2022-11-09,First Class,CG-10763,Customer 763,Consumer,United States,City 13,State 3,19763,Central,FUR-TEC-10763,Technology,Accessories,Accessories 63,2656.05,6,0.45,404.02
9765,US-2019-109764,2022-06-20,2022-06-29,Second Class,CG-10764,Customer 764,Corporate,United States,City 14,State 4,19764,Central,FUR-TEC-10764,Technology,Accessories,Accessories 64,563.19,6,0.43,87.93
9766,US-2020-109765,2021-05-11,2021-05-20,First Class,CG-10765,Customer 765,Home Office,United States,City 15,State 5,19765,East,FUR-OFF-10765,Office Supplies,Appliances,Appliances 65,669.78,8,0.11,163.47
9767,US-2021-109766,2020-01-05,2020-01-08,Standard Class,CG-10766,Customer 766,Consumer,United States,City 16,State 6,19766,West,FUR-TEC-10766,Technology,Copiers,Copiers 66,450.35,6,0.45,71.14
9768,US-2022-109767,2019-12-27,2019-12-30,Standard Class,CG-10767,Customer 767,Consumer,United States,City 17,State 7,19767,Central,FUR-TEC-10767,Technology,Accessories,Accessories 67,1786.41,3,0.09,232.45
9769,US-2019-109768,2021-09-04,2021-09-10,Second Class,CG-10768,Customer 768,Consumer,United States,City 18,State 8,19768,East,FUR-FUR-10768,Furniture,Tables,Tables 68,4838.89,7,0.4,304.39
9770,US-2020-109769,2021-01-07,2021-01-16,Standard Class,CG-10769,Customer 769,Corporate,United States,City 19,State 9,19769,East,FUR-TEC-10769,Technology,Accessories,Accessories 69,2459.75,4,0.04,272.12
9771,US-2021-109770,2020-12-08,2020-12-15,First Class,CG-10770,Customer 770,Consumer,United States,City 20,State 10,19770,Central,FUR-OFF-10770,Office Supplies,Appliances,Appliances 70,4986.29,1,0.49,396.55
9772,US-2022-109771,2019-11-20,2019-11-28,Standard Class,CG-10771,Customer 771,Home Office,United States,City 21,State 11,19771,West,FUR-OFF-10771,Office Supplies,Appliances,Appliances 71,992.67,8,0.25,137.04
9773,US-2019-109772,2020-02-29,2020-03-10,First Class,CG-10772,Customer 772,Consumer,United States,City 22,State 12,19772,South,FUR-TEC-10772,Technology,Machines,Machines 72,3308.48,8,0.48,359.76
9774,US-2020-109773,2020-11-10,2020-11-15,Same Day,CG-10773,Customer 773,Consumer,United States,City 23,State 13,19773,East,FUR-OFF-10773,Office Supplies,Appliances,Appliances 73,4001.45,3,0.34,594.88
9775,US-2021-109774,2022-11-30,2022-12-09,Same Day,CG-10774,Customer 774,Corporate,United States,City 24,State 14,19774,Central,FUR-TEC-10774,Technology,Machines,Machines 74,4247.99,2,0.07,871.16
9776,US-2022-109775,2022-09-18,2022-09-27,Standard Class,CG-10775,Customer 775,Corporate,United States,City 25,State 15,19775,West,FUR-TEC-10775,Technology,Copiers,Copiers 75,2475.0,9,0.07,535.62
9777,US-2019-109776,2019-04-04,2019-04-08,First Class,CG-10776,Customer 776,Home Office,United States,City 26,State 16,19776,South,FUR-FUR-10776,Furniture,Bookcases,Bookcases 76,2262.52,1,0.25,309.48
9778,US-2020-109777,2021-08-27,2021-09-06,Second Class,CG-10777,Customer 777,Home Office,United States,City 27,State 17,19777,East,FUR-TEC-10777,Technology,Copiers,Copiers 77,544.48,9,0.45,44.59
9779,US-2021-109778,2019-08-14,2019-08-15,Same Day,CG-10778,Customer 778,Home Office,United States,City 28,State 18,19778,South,FUR-TEC-10778,Technology,Phones,Phones 78,1880.66,10,0.03,512.25
9780,US-2022-109779,2020-07-05,2020-07-09,First Class,CG-10779,Customer 779,Consumer,United States,City 29,State 19,19779,Central,FUR-OFF-10779,Office Supplies,Appliances,Appliances 79,95.67,2,0.33,9.04
9781,US-2019-109780,2019-03-22,2019-04-01,Same Day,CG-10780,Customer 780,Corporate,United States,City 30,State 0,19780,South,FUR-TEC-10780,Technology,Phones,Phones 80,1092.2,4,0.03,287.75
9782,US-2020-109781,2019-04-23,2019-05-03,Second Class,CG-10781,Customer 781,Home Office,United States,City 31,State 1,19781,East,FUR-TEC-10781,Technology,Phones,Phones 81,4425.45,6,0.17,863.59
9783,US-2021-109782,2021-09-12,2021-09-22,First Class,CG-10782,Customer 782,Home Office,United States,City 32,State 2,19782,Central,FUR-TEC-10782,Technology,Copiers,Copiers 82,754.92,7,0.07,169.07
9784,US-2022-109783,2020-11-20,2020-11-23,Second Class,CG-10783,Customer 783,Corporate,United States,City 33,State 3,19783,East,FUR-FUR-10783,Furniture,Furnishings,Furnishings 83,4932.36,1,0.25,1066.27
9785,US-2019-109784,2019-08-19,2019-08-23,Standard Class,CG-10784,Customer 784,Corporate,United States,City 34,State 4,19784,South,FUR-FUR-10784,Furniture,Furnishings,Furnishings 84,785.17,2,0.28,159.5
9786,US-2020-109785,2020-11-27,2020-12-05,First Class,CG-10785,Customer 785,Consumer,United States,City 35,State 5,19785,South,FUR-FUR-10785,Furniture,Tables,Tables 85,3515.36,8,0.23,477.51
9787,US-2021-109786,2019-07-14,2019-07-16,Second Class,CG-10786,Customer 786,Home Office,United States,City 36,State 6,19786,West,FUR-FUR-10786,Furniture,Bookcases,Bookcases 86,2438.05,6,0.02,334.37
9788,US-2022-109787,2020-08-08,2020-08-16,Same Day,CG-10787,Customer 787,Consumer,United States,City 37,State 7,19787,West,FUR-FUR-10787,Furniture,Bookcases,Bookcases 87,4256.95,9,0.17,634.98
9789,US-2019-109788,2022-06-30,2022-07-08,Same Day,CG-10788,Customer 788,Home Office,United States,City 38,State 8,19788,West,FUR-OFF-10788,Office Supplies,Storage,Storage 88,4356.11,7,0.25,341.01
9790,US-2020-109789,2021-08-23,2021-08-26,Same Day,CG-10789,Customer 789,Home Office,United States,City 39,State 9,19789,East,FUR-TEC-10789,Technology,Accessories,Accessories 89,2116.27,7,0.23,371.84
9791,US-2021-109790,2022-11-20,2022-11-27,Standard Class,CG-10790,Customer 790,Consumer,United States,City 40,State 10,19790,East,FUR-TEC-10790,Technology,Copiers,Copiers 90,2415.12,10,0.26,436.42
9792,US-2022-109791,2020-02-21,2020-02-26,Standard Class,CG-10791,Customer 791,Consumer,United States,City 41,State 11,19791,South,FUR-TEC-10791,Technology,Accessories,Accessories 91,1166.14,8,0.43,159.79
9793,US-2019-109792,2021-01-03,2021-01-05,Standard Class,CG-10792,Customer 792,Corporate,United States,City 42,State 12,19792,West,FUR-TEC-10792,Technology,Copiers,Copiers 92,2744.8,6,0.07,709.51
9794,US-2020-109793,2020-10-05,2020-10-14,First Class,CG-10793,Customer 793,Consumer,United States,City 43,State 13,19793,South,FUR-TEC-10793,Technology,Copiers,Copiers 93,3193.6,8,0.38,445.93
9795,US-2021-109794,2020-10-24,2020-11-03,Standard Class,CG-10794,Customer 794,Corporate,United States,City 44,State 14,19794,Central,FUR-TEC-10794,Technology,Machines,Machines 94,1877.95,6,0.15,410.82
9796,US-2022-109795,2021-03-13,2021-03-18,Same Day,CG-10795,Customer 795,Consumer,United States,City 45,State 15,19795,West,FUR-FUR-10795,Furniture,Chairs,Chairs 95,4347.53,1,0.39,345.78
9797,US-2019-109796,2021-02-28,2021-03-05,Standard Class,CG-10796,Customer 796,Consumer,United States,City 46,State 16,19796,Central,FUR-FUR-10796,Furniture,Furnishings,Furnishings 96,1932.76,8,0.11,182.03
9798,US-2020-109797,2019-04-13,2019-04-23,Same Day,CG-10797,Customer 797,Home Office,United States,City 47,State 17,19797,East,FUR-FUR-10797,Furniture,Tables,Tables 97,293.86,10,0.44,17.3
9799,US-2021-109798,2019-02-01,2019-02-07,Standard Class,CG-10798,Customer 798,Home Office,United States,City 48,State 18,19798,West,FUR-TEC-10798,Technology,Copiers,Copiers 98,4023.24,7,0.39,676.87
9800,US-2022-109799,2019-08-14,2019-08-24,Second Class,CG-10799,Customer 799,Home Office,United States,City 49,State 19,19799,West,FUR-FUR-10799,Furniture,Furnishings,Furnishings 99,4574.34,10,0.02,619.49
9801,US-2019-109800,2019-03-22,2019-03-31,Standard Class,CG-10800,Customer 800,Corporate,United States,City 0,State 0,19800,South,FUR-TEC-10800,Technology,Machines,Machines 0,2507.67,1,0.16,421.88
9802,US-2020-109801,2020-12-05,2020-12-14,Same Day,CG-10801,Customer 801,Consumer,United States,City 1,State 1,19801,East,FUR-FUR-10801,Furniture,Tables,Tables 1,1320.25,5,0.23,291.31
9803,US-2021-109802,2021-02-25,2021-02-27,Same Day,CG-10802,Customer 802,Corporate,United States,City 2,State 2,19802,South,FUR-FUR-10802,Furniture,Tables,Tables 2,3325.15,7,0.23,312.13
9804,US-2022-109803,2019-07-10,2019-07-13,Second Class,CG-10803,Customer 803,Consumer,United States,City 3,State 3,19803,East,FUR-OFF-10803,Office Supplies,Art,Art 3,4859.49,9,0.05,565.27
9805,US-2019-109804,2019-10-20,2019-10-26,First Class,CG-10804,Customer 804,Home Office,United States,City 4,State 4,19804,East,FUR-FUR-10804,Furniture,Chairs,Chairs 4,4801.61,8,0.05,1283.97
9806,US-2020-109805,2022-01-05,2022-01-11,Standard Class,CG-10805,Customer 805,Corporate,United States,City 5,State 5,19805,West,FUR-FUR-10805,Furniture,Tables,Tables 5,4893.49,3,0.02,1154.42
9807,US-2021-109806,2020-01-23,2020-01-26,Standard Class,CG-10806,Customer 806,Consumer,United States,City 6,State 6,19806,Central,FUR-OFF-10806,Office Supplies,Storage,Storage 6,2126.1,3,0.19,424.25
9808,US-2022-109807,2022-03-27,2022-04-05,Same Day,CG-10807,Customer 807,Consumer,United States,City 7,State 7,19807,East,FUR-OFF-10807,Office Supplies,Appliances,Appliances 7,2982.29,4,0.23,256.94
9809,US-2019-109808,2019-07-02,2019-07-12,Same Day,CG-10808,Customer 808,Home Office,United States,City 8,State 8,19808,South,FUR-TEC-10808,Technology,Accessories,Accessories 8,3527.75,8,0.43,369.11
9810,US-2020-109809,2021-05-11,2021-05-20,First Class,CG-10809,Customer 809,Home Office,United States,City 9,State 9,19809,South,FUR-FUR-10809,Furniture,Bookcases,Bookcases 9,4188.41,5,0.48,385.91
9811,US-2021-109810,2022-10-14,2022-10-17,Second Class,CG-10810,Customer 810,Consumer,United States,City 10,State 10,19810,South,FUR-OFF-10810,Office Supplies,Storage,Storage 10,4425.63,3,0.33,803.27
9812,US-2022-109811,2021-04-29,2021-05-03,First Class,CG-10811,Customer 811,Consumer,United States,City 11,State 11,19811,West,FUR-TEC-10811,Technology,Copiers,Copiers 11,1293.48,6,0.31,144.71
9813,US-2019-109812,2019-09-08,2019-09-13,First Class,CG-10812,Customer 812,Consumer,United States,City 12,State 12,19812,West,FUR-TEC-10812,Technology,Machines,Machines 12,4784.92,10,0.27,742.51
9814,US-2020-109813,2019-02-02,2019-02-11,Second Class,CG-10813,Customer 813,Consumer,United States,City 13,State 13,19813,East,FUR-FUR-10813,Furniture,Chairs,Chairs 13,4883.51,7,0.13,1109.92
9815,US-2021-109814,2020-12-10,2020-12-13,Second Class,CG-10814,Customer 814,Consumer,United States,City 14,State 14,19814,East,FUR-FUR-10814,Furniture,Bookcases,Bookcases 14,3708.83,10,0.08,654.15
9816,US-2022-109815,2022-01-21,2022-01-23,Standard Class,CG-10815,Customer 815,Home Office,United States,City 15,State 15,19815,West,FUR-OFF-10815,Office Supplies,Storage,Storage 15,1709.56,6,0.37,136.2
9817,US-2019-109816,2021-03-16,2021-03-23,Same Day,CG-10816,Customer 816,Corporate,United States,City 16,State 16,19816,South,FUR-OFF-10816,Office Supplies,Binders,Binders 16,2371.45,1,0.01,303.79
9818,US-2020-109817,2021-04-03,2021-04-13,Standard Class,CG-10817,Customer 817,Home Office,United States,City 17,State 17,19817,East,FUR-TEC-10817,Technology,Copiers,Copiers 17,4228.41,2,0.19,719.03
9819,US-2021-109818,2021-07-12,2021-07-14,Standard Class,CG-10818,Customer 818,Consumer,United States,City 18,State 18,19818,Central,FUR-FUR-10818,Furniture,Furnishings,Furnishings 18,2604.57,1,0.28,385.17
9820,US-2022-109819,2022-11-27,2022-12-05,Standard Class,CG-10819,Customer 819,Home Office,United States,City 19,State 19,19819,East,FUR-OFF-10819,Office Supplies,Art,Art 19,1722.05,10,0.15,222.78
9821,US-2019-109820,2022-01-15,2022-01-19,Standard Class,CG-10820,Customer 820,Consumer,United States,City 20,State 0,19820,West,FUR-OFF-10820,Office Supplies,Appliances,Appliances 20,4674.5,4,0.33,678.98
9822,US-2020-109821,2019-07-06,2019-07-12,Second Class,CG-10821,Customer 821,Home Office,United States,City 21,State 1,19821,West,FUR-TEC-10821,Technology,Copiers,Copiers 21,4856.27,1,0.36,482.26
9823,US-2021-109822,2022-06-30,2022-07-04,First Class,CG-10822,Customer 822,Home Office,United States,City 22,State 2,19822,West,FUR-FUR-10822,Furniture,Tables,Tables 22,2507.06,8,0.41,153.75
9824,US-2022-109823,2020-06-11,2020-06-20,First Class,CG-10823,Customer 823,Home Office,United States,City 23,State 3,19823,East,FUR-TEC-10823,Technology,Phones,Phones 23,4433.8,1,0.23,610.8
9825,US-2019-109824,2019-04-13,2019-04-18,Same Day,CG-10824,Customer 824,Corporate,United States,City 24,State 4,19824,West,FUR-FUR-10824,Furniture,Tables,Tables 24,2869.36,6,0.41,411.72
9826,US-2020-109825,2022-02-11,2022-02-17,Second Class,CG-10825,Customer 825,Consumer,United States,City 25,State 5,19825,Central,FUR-TEC-10825,Technology,Machines,Machines 25,153.2,6,0.2,33.14
9827,US-2021-109826,2019-12-15,2019-12-22,Second Class,CG-10826,Customer 826,Consumer,United States,City 26,State 6,19826,East,FUR-TEC-10826,Technology,Accessories,Accessories 26,2365.88,5,0.04,478.31
9828,US-2022-109827,2021-11-18,2021-11-25,First Class,CG-10827,Customer 827,Corporate,United States,City 27,State 7,19827,South,FUR-TEC-10827,Technology,Machines,Machines 27,3130.02,7,0.5,457.53
9829,US-2019-109828,2019-11-02,2019-11-10,Same Day,CG-10828,Customer 828,Home Office,United States,City 28,State 8,19828,East,FUR-OFF-10828,Office Supplies,Binders,Binders 28,1634.35,4,0.4,102.85
9830,US-2020-109829,2022-11-11,2022-11-21,Second Class,CG-10829,Customer 829,Home Office,United States,City 29,State 9,19829,South,FUR-FUR-10829,Furniture,Bookcases,Bookcases 29,35.02,10,0.25,7.47
9831,US-2021-109830,2022-02-19,2022-03-01,Second Class,CG-10830,Customer 830,Home Office,United States,City 30,State 10,19830,West,FUR-OFF-10830,Office Supplies,Binders,Binders 30,1532.94,5,0.12,242.97
9832,US-2022-109831,2022-06-17,2022-06-25,Same Day,CG-10831,Customer 831,Home Office,United States,City 31,State 11,19831,East,FUR-FUR-10831,Furniture,Furnishings,Furnishings 31,1130.73,8,0.33,129.07
9833,US-2019-109832,2020-12-24,2020-12-28,First Class,CG-10832,Customer 832,Home Office,United States,City 32,State 12,19832,South,FUR-TEC-10832,Technology,Copiers,Copiers 32,2093.27,7,0.21,377.66
9834,US-2020-109833,2022-08-29,2022-09-01,Second Class,CG-10833,Customer 833,Corporate,United States,City 33,State 13,19833,West,FUR-TEC-10833,Technology,Accessories,Accessories 33,736.55,1,0.23,168.59
9835,US-2021-109834,2021-07-16,2021-07-19,Standard Class,CG-10834,Customer 834,Corporate,United States,City 34,State 14,19834,South,FUR-FUR-10834,Furniture,Tables,Tables 34,4525.2,1,0.08,452.21
9836,US-2022-109835,2019-10-13,2019-10-21,Same Day,CG-10835,Customer 835,Consumer,United States,City 35,State 15,19835,Central,FUR-FUR-10835,Furniture,Tables,Tables 35,3900.66,10,0.39,457.25
9837,US-2019-109836,2019-06-27,2019-07-06,First Class,CG-10836,Customer 836,Home Office,United States,City 36,State 16,19836,East,FUR-TEC-10836,Technology,Copiers,Copiers 36,4582.86,8,0.17,654.73
9838,US-2020-109837,2019-02-16,2019-02-21,First Class,CG-10837,Customer 837,Home Office,United States,City 37,State 17,19837,South,FUR-FUR-10837,Furniture,Bookcases,Bookcases 37,1496.54,10,0.44,153.71
9839,US-2021-109838,2021-05-15,2021-05-19,First Class,CG-10838,Customer 838,Corporate,United States,City 38,State 18,19838,South,FUR-OFF-10838,Office Supplies,Appliances,Appliances 38,4852.63,7,0.19,732.99
9840,US-2022-109839,2022-04-16,2022-04-22,Standard Class,CG-10839,Customer 839,Consumer,United States,City 39,State 19,19839,Central,FUR-TEC-10839,Technology,Phones,Phones 39,1702.17,5,0.06,277.45
9841,US-2019-109840,2021-12-02,2021-12-12,Second Class,CG-10840,Customer 840,Corporate,United States,City 40,State 0,19840,South,FUR-FUR-10840,Furniture,Furnishings,Furnishings 40,682.26,1,0.03,133.06
9842,US-2020-109841,2020-06-12,2020-06-21,First Class,CG-10841,Customer 841,Corporate,United States,City 41,State 1,19841,East,FUR-OFF-10841,Office Supplies,Storage,Storage 41,1780.7,5,0.0,418.72
9843,US-2021-109842,2021-08-03,2021-08-12,Second Class,CG-10842,Customer 842,Consumer,United States,City 42,State 2,19842,West,FUR-FUR-10842,Furniture,Bookcases,Bookcases 42,1821.52,7,0.17,410.84
9844,US-2022-109843,2019-01-13,2019-01-18,First Class,CG-10843,Customer 843,Consumer,United States,City 43,State 3,19843,West,FUR-OFF-10843,Office Supplies,Binders,Binders 43,3275.88,6,0.06,377.25
9845,US-2019-109844,2019-04-17,2019-04-26,Same Day,CG-10844,Customer 844,Corporate,United States,City 44,State 4,19844,South,FUR-TEC-10844,Technology,Accessories,Accessories 44,3818.81,7,0.19,722.35
9846,US-2020-109845,2021-06-04,2021-06-13,Standard Class,CG-10845,Customer 845,Consumer,United States,City 45,State 5,19845,West,FUR-FUR-10845,Furniture,Chairs,Chairs 45,2097.09,6,0.21,419.17
9847,US-2021-109846,2020-10-24,2020-10-30,Same Day,CG-10846,Customer 846,Consumer,United States,City 46,State 6,19846,West,FUR-FUR-10846,Furniture,Tables,Tables 46,2835.62,6,0.49,238.13
9848,US-2022-109847,2021-10-01,2021-10-09,Same Day,CG-10847,Customer 847,Corporate,United States,City 47,State 7,19847,West,FUR-OFF-10847,Office Supplies,Art,Art 47,2113.29,5,0.43,166.75
9849,US-2019-109848,2021-07-09,2021-07-15,Same Day,CG-10848,Customer 848,Home Office,United States,City 48,State 8,19848,Central,FUR-OFF-10848,Office Supplies,Storage,Storage 48,4327.13,1,0.15,762.53
9850,US-2020-109849,2021-05-01,2021-05-03,First Class,CG-10849,Customer 849,Home Office,United States,City 49,State 9,19849,East,FUR-OFF-10849,Office Supplies,Appliances,Appliances 49,4142.45,10,0.35,291.11
9851,US-2021-109850,2019-03-31,2019-04-05,Standard Class,CG-10850,Customer 850,Consumer,United States,City 0,State 10,19850,West,FUR-TEC-10850,Technology,Machines,Machines 50,4317.29,8,0.38,452.28
9852,US-2022-109851,2020-08-02,2020-08-11,First Class,CG-10851,Customer 851,Home Office,United States,City 1,State 11,19851,East,FUR-OFF-10851,Office Supplies,Binders,Binders 51,472.4,2,0.43,44.33
9853,US-2019-109852,2021-04-25,2021-05-01,Second Class,CG-10852,Customer 852,Consumer,United States,City 2,State 12,19852,East,FUR-TEC-10852,Technology,Phones,Phones 52,82.18,9,0.39,11.82
9854,US-2020-109853,2020-03-02,2020-03-04,Standard Class,CG-10853,Customer 853,Home Office,United States,City 3,State 13,19853,East,FUR-TEC-10853,Technology,Phones,Phones 53,598.93,7,0.41,90.62
9855,US-2021-109854,2021-07-13,2021-07-23,Same Day,CG-10854,Customer 854,Consumer,United States,City 4,State 14,19854,West,FUR-FUR-10854,Furniture,Chairs,Chairs 54,2572.67,1,0.26,448.3
9856,US-2022-109855,2019-12-18,2019-12-20,Standard Class,CG-10855,Customer 855,Consumer,United States,City 5,State 15,19855,South,FUR-OFF-10855,Office Supplies,Storage,Storage 55,644.93,4,0.31,105.05
9857,US-2019-109856,2022-09-25,2022-10-04,Second Class,CG-10856,Customer 856,Home Office,United States,City 6,State 16,19856,Central,FUR-OFF-10856,Office Supplies,Storage,Storage 56,3610.05,3,0.01,730.31
9858,US-2020-109857,2022-05-01,2022-05-05,First Class,CG-10857,Customer 857,Home Office,United States,City 7,State 17,19857,East,FUR-OFF-10857,Office Supplies,Art,Art 57,3583.89,2,0.09,874.01
9859,US-2021-109858,2020-02-05,2020-02-15,First Class,CG-10858,Customer 858,Corporate,United States,City 8,State 18,19858,South,FUR-TEC-10858,Technology,Phones,Phones 58,772.81,3,0.42,126.12
9860,US-2022-109859,2019-12-22,2019-12-31,First Class,CG-10859,Customer 859,Consumer,United States,City 9,State 19,19859,East,FUR-TEC-10859,Technology,Machines,Machines 59,2426.22,10,0.4,202.05
9861,US-2019-109860,2021-06-07,2021-06-12,First Class,CG-10860,Customer 860,Consumer,United States,City 10,State 0,19860,Central,FUR-OFF-10860,Office Supplies,Appliances,Appliances 60,3477.92,1,0.43,504.15
9862,US-2020-109861,2020-09-28,2020-09-29,First Class,CG-10861,Customer 861,Corporate,United States,City 11,State 1,19861,West,FUR-TEC-10861,Technology,Machines,Machines 61,1208.26,8,0.11,168.51
9863,US-2021-109862,2022-01-04,2022-01-09,Second Class,CG-10862,Customer 862,Consumer,United States,City 12,State 2,19862,East,FUR-FUR-10862,Furniture,Tables,Tables 62,3473.43,5,0.25,584.51
9864,US-2022-109863,2021-08-24,2021-09-01,Second Class,CG-10863,Customer 863,Corporate,United States,City 13,State 3,19863,Central,FUR-OFF-10863,Office Supplies,Appliances,Appliances 63,3347.62,2,0.41,427.21
9865,US-2019-109864,2020-02-27,2020-03-01,Standard Class,CG-10864,Customer 864,Corporate,United States,City 14,State 4,19864,East,FUR-OFF-10864,Office Supplies,Storage,Storage 64,258.83,7,0.15,61.55
9866,US-2020-109865,2020-10-21,2020-10-22,First Class,CG-10865,Customer 865,Consumer,United States,City 15,State 5,19865,South,FUR-FUR-10865,Furniture,Chairs,Chairs 65,3737.16,8,0.43,550.3
9867,US-2021-109866,2019-09-13,2019-09-16,Same Day,CG-10866,Customer 866,Consumer,United States,City 16,State 6,19866,East,FUR-TEC-10866,Technology,Phones,Phones 66,1924.97,4,0.14,466.61
9868,US-2022-109867,2020-02-04,2020-02-14,Second Class,CG-10867,Customer 867,Corporate,United States,City 17,State 7,19867,South,FUR-TEC-10867,Technology,Phones,Phones 67,4772.38,1,0.26,498.49
9869,US-2019-109868,2019-09-09,2019-09-14,Standard Class,CG-10868,Customer 868,Home Office,United States,City 18,State 8,19868,East,FUR-OFF-10868,Office Supplies,Appliances,Appliances 68,3393.63,4,0.04,872.57
9870,US-2020-109869,2021-10-07,2021-10-16,Second Class,CG-10869,Customer 869,Home Office,United States,City 19,State 9,19869,East,FUR-OFF-10869,Office Supplies,Storage,Storage 69,2827.59,2,0.05,454.33
9871,US-2021-109870,2019-03-30,2019-04-04,First Class,CG-10870,Customer 870,Consumer,United States,City 20,State 10,19870,East,FUR-TEC-10870,Technology,Copiers,Copiers 70,2762.5,5,0.12,353.15
9872,US-2022-109871,2022-11-10,2022-11-18,First Class,CG-10871,Customer 871,Corporate,United States,City 21,State 11,19871,Central,FUR-OFF-10871,Office Supplies,Binders,Binders 71,1101.21,4,0.14,105.04
9873,US-2019-109872,2022-02-05,2022-02-11,Same Day,CG-10872,Customer 872,Consumer,United States,City 22,State 12,19872,Central,FUR-OFF-10872,Office Supplies,Art,Art 72,3450.65,7,0.38,484.17
9874,US-2020-109873,2021-02-18,2021-02-23,Standard Class,CG-10873,Customer 873,Consumer,United States,City 23,State 13,19873,South,FUR-OFF-10873,Office Supplies,Appliances,Appliances 73,1910.09,7,0.07,389.02
9875,US-2021-109874,2019-01-29,2019-01-31,Second Class,CG-10874,Customer 874,Home Office,United States,City 24,State 14,19874,Central,FUR-TEC-10874,Technology,Phones,Phones 74,3730.55,4,0.29,292.57
9876,US-2022-109875,2020-01-17,2020-01-26,Standard Class,CG-10875,Customer 875,Home Office,United States,City 25,State 15,19875,South,FUR-FUR-10875,Furniture,Bookcases,Bookcases 75,2501.54,6,0.43,332.25
9877,US-2019-109876,2022-02-03,2022-02-07,Same Day,CG-10876,Customer 876,Consumer,United States,City 26,State 16,19876,Central,FUR-FUR-10876,Furniture,Chairs,Chairs 76,4751.6,2,0.19,673.5
9878,US-2020-109877,2020-09-26,2020-10-02,Same Day,CG-10877,Customer 877,Consumer,United States,City 27,State 17,19877,East,FUR-TEC-10877,Technology,Phones,Phones 77,1486.57,6,0.25,149.17
9879,US-2021-109878,2020-11-23,2020-11-24,First Class,CG-10878,Customer 878,Consumer,United States,City 28,State 18,19878,West,FUR-OFF-10878,Office Supplies,Binders,Binders 78,4982.92,2,0.2,525.08
9880,US-2022-109879,2021-05-29,2021-06-05,First Class,CG-10879,Customer 879,Consumer,United States,City 29,State 19,19879,Central,FUR-FUR-10879,Furniture,Bookcases,Bookcases 79,30.58,4,0.36,2.22
9881,US-2019-109880,2019-09-09,2019-09-19,Same Day,CG-10880,Customer 880,Consumer,United States,City 30,State 0,19880,West,FUR-FUR-10880,Furniture,Chairs,Chairs 80,31.25,3,0.48,1.86
9882,US-2020-109881,2022-07-13,2022-07-22,Standard Class,CG-10881,Customer 881,Corporate,United States,City 31,State 1,19881,Central,FUR-FUR-10881,Furniture,Chairs,Chairs 81,885.09,1,0.22,109.54
9883,US-2021-109882,2019-08-11,2019-08-20,Standard Class,CG-10882,Customer 882,Consumer,United States,City 32,State 2,19882,South,FUR-OFF-10882,Office Supplies,Binders,Binders 82,2745.84,3,0.23,535.25
9884,US-2022-109883,2021-07-10,2021-07-16,First Class,CG-10883,Customer 883,Corporate,United States,City 33,State 3,19883,Central,FUR-TEC-10883,Technology,Copiers,Copiers 83,1464.55,4,0.4,149.02
9885,US-2019-109884,2020-02-10,2020-02-18,Same Day,CG-10884,Customer 884,Consumer,United States,City 34,State 4,19884,West,FUR-OFF-10884,Office Supplies,Appliances,Appliances 84,2166.37,1,0.12,539.99
9886,US-2020-109885,2021-09-08,2021-09-12,Second Class,CG-10885,Customer 885,Home Office,United States,City 35,State 5,19885,West,FUR-FUR-10885,Furniture,Tables,Tables 85,3822.56,9,0.35,437.33
9887,US-2021-109886,2022-05-22,2022-05-29,First Class,CG-10886,Customer 886,Corporate,United States,City 36,State 6,19886,East,FUR-TEC-10886,Technology,Accessories,Accessories 86,2683.34,2,0.44,436.45
